% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
9.228	1	2	923	9	3	28	549	0
9.228	1	4	923	9	4	28	549	0
9.229	1	3	923	10	1	28	549	0
9.229	1	1	923	10	2	28	549	0
9.229	1	2	923	10	3	28	549	0
9.229	1	4	923	10	4	28	549	0
9.23	1	3	924	1	1	28	549	0
9.23	1	1	924	1	2	28	549	0
9.23	1	2	924	1	3	28	549	0
9.23	1	4	924	1	4	28	549	0
9.231	1	3	924	2	1	28	549	0
9.231	1	1	924	2	2	28	549	0
9.231	1	2	924	2	3	28	549	0
9.231	1	4	924	2	4	28	549	0
9.232	1	3	924	3	1	28	549	0
9.232	1	1	924	3	2	28	549	0
9.232	1	2	924	3	3	28	549	0
9.232	1	4	924	3	4	28	549	0
9.233	1	3	924	4	1	28	549	0
9.233	1	1	924	4	2	28	549	0
9.233	1	2	924	4	3	28	549	0
9.233	1	4	924	4	4	28	549	0
9.234	1	3	924	5	1	28	549	0
9.234	1	1	924	5	2	28	549	0
9.234	1	2	924	5	3	28	549	0
9.234	1	4	924	5	4	28	549	0
9.235	1	3	924	6	1	28	549	0
9.235	1	1	924	6	2	28	549	0
9.235	1	2	924	6	3	28	549	0
9.235	1	4	924	6	4	28	549	0
9.236	1	3	924	7	1	28	549	0
9.236	1	1	924	7	2	28	549	0
9.236	1	2	924	7	3	28	549	0
9.236	1	4	924	7	4	28	549	0
9.237	1	3	924	8	1	28	549	0
9.237	1	1	924	8	2	28	549	0
9.237	1	2	924	8	3	28	549	0
9.237	1	4	924	8	4	28	549	0
9.238	1	3	924	9	1	28	549	0
9.238	1	1	924	9	2	28	549	0
9.238	1	2	924	9	3	28	549	0
9.238	1	4	924	9	4	28	549	0
9.239	1	3	924	10	1	28	549	0
9.239	1	1	924	10	2	28	549	0
9.239	1	2	924	10	3	28	549	0
9.239	1	4	924	10	4	28	549	0
9.24	1	3	925	1	1	28	549	0
9.24	1	1	925	1	2	28	549	0
9.24	1	2	925	1	3	28	549	0
9.24	1	4	925	1	4	28	549	0
9.241	1	3	925	2	1	28	549	0
9.241	1	1	925	2	2	28	549	0
9.241	1	2	925	2	3	28	549	0
9.241	1	4	925	2	4	28	549	0
9.242	1	3	925	3	1	28	549	0
9.242	1	1	925	3	2	28	549	0
9.242	1	2	925	3	3	28	549	0
9.242	1	4	925	3	4	28	549	0
9.243	1	3	925	4	1	28	549	0
9.243	1	1	925	4	2	28	549	0
9.243	1	2	925	4	3	28	549	0
9.243	1	4	925	4	4	28	549	0
9.244	1	3	925	5	1	28	549	0
9.244	1	1	925	5	2	28	549	0
9.244	1	2	925	5	3	28	549	0
9.244	1	4	925	5	4	28	549	0
9.245	1	3	925	6	1	28	549	0
9.245	1	1	925	6	2	28	549	0
9.245	1	2	925	6	3	28	549	0
9.245	1	4	925	6	4	28	549	0
9.246	1	3	925	7	1	28	549	0
9.246	1	1	925	7	2	28	549	0
9.246	1	2	925	7	3	28	549	0
9.246	1	4	925	7	4	28	549	0
9.247	1	3	925	8	1	28	549	0
9.247	1	1	925	8	2	28	549	0
9.247	1	2	925	8	3	28	549	0
9.247	1	4	925	8	4	28	549	0
9.248	1	3	925	9	1	28	549	0
9.248	1	1	925	9	2	28	549	0
9.248	1	2	925	9	3	28	549	0
9.248	1	4	925	9	4	28	549	0
9.249	1	3	925	10	1	28	549	0
9.249	1	1	925	10	2	28	549	0
9.249	1	2	925	10	3	28	549	0
9.249	1	4	925	10	4	28	549	0
9.25	1	3	926	1	1	28	549	0
9.25	1	1	926	1	2	28	549	0
9.25	1	2	926	1	3	28	549	0
9.25	1	4	926	1	4	28	549	0
9.251	1	3	926	2	1	28	549	0
9.251	1	1	926	2	2	28	549	0
9.251	1	2	926	2	3	28	549	0
9.251	1	4	926	2	4	28	549	0
9.252	1	3	926	3	1	28	549	0
9.252	1	1	926	3	2	28	549	0
9.252	1	2	926	3	3	28	549	0
9.252	1	4	926	3	4	28	549	0
9.253	1	3	926	4	1	28	549	0
9.253	1	1	926	4	2	28	549	0
9.253	1	2	926	4	3	28	549	0
9.253	1	4	926	4	4	28	549	0
9.254	1	3	926	5	1	28	549	0
9.254	1	1	926	5	2	28	549	0
9.254	1	2	926	5	3	28	549	0
9.254	1	4	926	5	4	28	549	0
9.255	1	3	926	6	1	28	549	0
9.255	1	1	926	6	2	28	549	0
9.255	1	2	926	6	3	28	549	0
9.255	1	4	926	6	4	28	549	0
9.256	1	3	926	7	1	28	549	0
9.256	1	1	926	7	2	28	549	0
9.256	1	2	926	7	3	28	549	0
9.256	1	4	926	7	4	28	549	0
9.257	1	3	926	8	1	28	549	0
9.257	1	1	926	8	2	28	549	0
9.257	1	2	926	8	3	28	549	0
9.257	1	4	926	8	4	28	549	0
9.258	1	3	926	9	1	28	549	0
9.258	1	1	926	9	2	28	549	0
9.258	1	2	926	9	3	28	549	0
9.258	1	4	926	9	4	28	549	0
9.259	1	3	926	10	1	28	549	0
9.259	1	1	926	10	2	28	549	0
9.259	1	2	926	10	3	28	549	0
9.259	1	4	926	10	4	28	549	0
9.26	1	3	927	1	1	28	549	0
9.26	1	1	927	1	2	28	549	0
9.26	1	2	927	1	3	28	549	0
9.26	1	4	927	1	4	28	549	0
9.261	1	3	927	2	1	28	549	0
9.261	1	1	927	2	2	28	549	0
9.261	1	2	927	2	3	28	549	0
9.261	1	4	927	2	4	28	549	0
9.262	1	3	927	3	1	28	549	0
9.262	1	1	927	3	2	28	549	0
9.262	1	2	927	3	3	28	549	0
9.262	1	4	927	3	4	28	549	0
9.263	1	3	927	4	1	28	549	0
9.263	1	1	927	4	2	28	549	0
9.263	1	2	927	4	3	28	549	0
9.263	1	4	927	4	4	28	549	0
9.264	1	3	927	5	1	28	549	0
9.264	1	1	927	5	2	28	549	0
9.264	1	2	927	5	3	28	549	0
9.264	1	4	927	5	4	28	549	0
9.265	1	3	927	6	1	28	549	0
9.265	1	1	927	6	2	28	549	0
9.265	1	2	927	6	3	28	549	0
9.265	1	4	927	6	4	28	549	0
9.266	1	3	927	7	1	28	549	0
9.266	1	1	927	7	2	28	549	0
9.266	1	2	927	7	3	28	549	0
9.266	1	4	927	7	4	28	549	0
9.267	1	3	927	8	1	28	549	0
9.267	1	1	927	8	2	28	549	0
9.267	1	2	927	8	3	28	549	0
9.267	1	4	927	8	4	28	549	0
9.268	1	3	927	9	1	28	549	0
9.268	1	1	927	9	2	28	549	0
9.268	1	2	927	9	3	28	549	0
9.268	1	4	927	9	4	28	549	0
9.269	1	3	927	10	1	28	549	0
9.269	1	1	927	10	2	28	549	0
9.269	1	2	927	10	3	28	549	0
9.269	1	4	927	10	4	28	549	0
9.27	1	3	928	1	1	28	549	0
9.27	1	1	928	1	2	28	549	0
9.27	1	2	928	1	3	28	549	0
9.27	1	4	928	1	4	28	549	0
9.271	1	3	928	2	1	28	549	0
9.271	1	1	928	2	2	28	549	0
9.271	1	2	928	2	3	28	549	0
9.271	1	4	928	2	4	28	549	0
9.272	1	3	928	3	1	28	549	0
9.272	1	1	928	3	2	28	549	0
9.272	1	2	928	3	3	28	549	0
9.272	1	4	928	3	4	28	549	0
9.273	1	3	928	4	1	28	549	0
9.273	1	1	928	4	2	28	549	0
9.273	1	2	928	4	3	28	549	0
9.273	1	4	928	4	4	28	549	0
9.274	1	3	928	5	1	28	549	0
9.274	1	1	928	5	2	28	549	0
9.274	1	2	928	5	3	28	549	0
9.274	1	4	928	5	4	28	549	0
9.275	1	3	928	6	1	28	549	0
9.275	1	1	928	6	2	28	549	0
9.275	1	2	928	6	3	28	549	0
9.275	1	4	928	6	4	28	549	0
9.276	1	3	928	7	1	28	549	0
9.276	1	1	928	7	2	28	549	0
9.276	1	2	928	7	3	28	549	0
9.276	1	4	928	7	4	28	549	0
9.277	1	3	928	8	1	28	549	0
9.277	1	1	928	8	2	28	549	0
9.277	1	2	928	8	3	28	549	0
9.277	1	4	928	8	4	28	549	0
9.278	1	3	928	9	1	28	549	0
9.278	1	1	928	9	2	28	549	0
9.278	1	2	928	9	3	28	549	0
9.278	1	4	928	9	4	28	549	0
9.279	1	3	928	10	1	28	549	0
9.279	1	1	928	10	2	28	549	0
9.279	1	2	928	10	3	28	549	0
9.279	1	4	928	10	4	28	549	0
9.28	1	3	929	1	1	28	549	0
9.28	1	1	929	1	2	28	549	0
9.28	1	2	929	1	3	28	549	0
9.28	1	4	929	1	4	28	549	0
9.281	1	3	929	2	1	28	549	0
9.281	1	1	929	2	2	28	549	0
9.281	1	2	929	2	3	28	549	0
9.281	1	4	929	2	4	28	549	0
9.282	1	3	929	3	1	28	549	0
9.282	1	1	929	3	2	28	549	0
9.282	1	2	929	3	3	28	549	0
9.282	1	4	929	3	4	28	549	0
9.283	1	3	929	4	1	28	549	0
9.283	1	1	929	4	2	28	549	0
9.283	1	2	929	4	3	28	549	0
9.283	1	4	929	4	4	28	549	0
9.284	1	3	929	5	1	28	549	0
9.284	1	1	929	5	2	28	549	0
9.284	1	2	929	5	3	28	549	0
9.284	1	4	929	5	4	28	549	0
9.285	1	3	929	6	1	28	549	0
9.285	1	1	929	6	2	28	549	0
9.285	1	2	929	6	3	28	549	0
9.285	1	4	929	6	4	28	549	0
9.286	1	3	929	7	1	28	549	0
9.286	1	1	929	7	2	28	549	0
9.286	1	2	929	7	3	28	549	0
9.286	1	4	929	7	4	28	549	0
9.287	1	3	929	8	1	28	549	0
9.287	1	1	929	8	2	28	549	0
9.287	1	2	929	8	3	28	549	0
9.287	1	4	929	8	4	28	549	0
9.288	1	3	929	9	1	28	549	0
9.288	1	1	929	9	2	28	549	0
9.288	1	2	929	9	3	28	549	0
9.288	1	4	929	9	4	28	549	0
9.289	1	3	929	10	1	28	549	0
9.289	1	1	929	10	2	28	549	0
9.289	1	2	929	10	3	28	549	0
9.289	1	4	929	10	4	28	549	0
9.29	1	3	930	1	1	28	549	0
9.29	1	1	930	1	2	28	549	0
9.29	1	2	930	1	3	28	549	0
9.29	1	4	930	1	4	28	549	0
9.291	1	3	930	2	1	28	549	0
9.291	1	1	930	2	2	28	549	0
9.291	1	2	930	2	3	28	549	0
9.291	1	4	930	2	4	28	549	0
9.292	1	3	930	3	1	28	549	0
9.292	1	1	930	3	2	28	549	0
9.292	1	2	930	3	3	28	549	0
9.292	1	4	930	3	4	28	549	0
9.293	1	3	930	4	1	28	549	0
9.293	1	1	930	4	2	28	549	0
9.293	1	2	930	4	3	28	549	0
9.293	1	4	930	4	4	28	549	0
9.294	1	3	930	5	1	28	549	0
9.294	1	1	930	5	2	28	549	0
9.294	1	2	930	5	3	28	549	0
9.294	1	4	930	5	4	28	549	0
9.295	1	3	930	6	1	28	549	0
9.295	1	1	930	6	2	28	549	0
9.295	1	2	930	6	3	28	549	0
9.295	1	4	930	6	4	28	549	0
9.296	1	3	930	7	1	28	549	0
9.296	1	1	930	7	2	28	549	0
9.296	1	2	930	7	3	28	549	0
9.296	1	4	930	7	4	28	549	0
9.297	1	3	930	8	1	28	549	0
9.297	1	1	930	8	2	28	549	0
9.297	1	2	930	8	3	28	549	0
9.297	1	4	930	8	4	28	549	0
9.298	1	3	930	9	1	28	549	0
9.298	1	1	930	9	2	28	549	0
9.298	1	2	930	9	3	28	549	0
9.298	1	4	930	9	4	28	549	0
9.299	1	3	930	10	1	28	549	0
9.299	1	1	930	10	2	28	549	0
9.299	1	2	930	10	3	28	549	0
9.299	1	4	930	10	4	28	549	0
9.3	1	3	931	1	1	28	549	0
9.3	1	1	931	1	2	28	549	0
9.3	1	2	931	1	3	28	549	0
9.3	1	4	931	1	4	28	549	0
9.301	1	3	931	2	1	28	549	0
9.301	1	1	931	2	2	28	549	0
9.301	1	2	931	2	3	28	549	0
9.301	1	4	931	2	4	28	549	0
9.302	1	3	931	3	1	28	549	0
9.302	1	1	931	3	2	28	549	0
9.302	1	2	931	3	3	28	549	0
9.302	1	4	931	3	4	28	549	0
9.303	1	3	931	4	1	28	549	0
9.303	1	1	931	4	2	28	549	0
9.303	1	2	931	4	3	28	549	0
9.303	1	4	931	4	4	28	549	0
9.304	1	3	931	5	1	28	549	0
9.304	1	1	931	5	2	28	549	0
9.304	1	2	931	5	3	28	549	0
9.304	1	4	931	5	4	28	549	0
9.305	1	3	931	6	1	28	549	0
9.305	1	1	931	6	2	28	549	0
9.305	1	2	931	6	3	28	549	0
9.305	1	4	931	6	4	28	549	0
9.306	1	3	931	7	1	28	549	0
9.306	1	1	931	7	2	28	549	0
9.306	1	2	931	7	3	28	549	0
9.306	1	4	931	7	4	28	549	0
9.307	1	3	931	8	1	28	549	0
9.307	1	1	931	8	2	28	549	0
9.307	1	2	931	8	3	28	549	0
9.307	1	4	931	8	4	28	549	0
9.308	1	3	931	9	1	28	549	0
9.308	1	1	931	9	2	28	549	0
9.308	1	2	931	9	3	28	549	0
9.308	1	4	931	9	4	28	549	0
9.309	1	3	931	10	1	28	549	0
9.309	1	1	931	10	2	28	549	0
9.309	1	2	931	10	3	28	549	0
9.309	1	4	931	10	4	28	549	0
9.31	1	3	932	1	1	28	549	0
9.31	1	1	932	1	2	28	549	0
9.31	1	2	932	1	3	28	549	0
9.31	1	4	932	1	4	28	549	0
9.311	1	3	932	2	1	28	549	0
9.311	1	1	932	2	2	28	549	0
9.311	1	2	932	2	3	28	549	0
9.311	1	4	932	2	4	28	549	0
9.312	1	3	932	3	1	28	549	0
9.312	1	1	932	3	2	28	549	0
9.312	1	2	932	3	3	28	549	0
9.312	1	4	932	3	4	28	549	0
9.313	1	3	932	4	1	28	549	0
9.313	1	1	932	4	2	28	549	0
9.313	1	2	932	4	3	28	549	0
9.313	1	4	932	4	4	28	549	0
9.314	1	3	932	5	1	28	549	0
9.314	1	1	932	5	2	28	549	0
9.314	1	2	932	5	3	28	549	0
9.314	1	4	932	5	4	28	549	0
9.315	1	3	932	6	1	28	549	0
9.315	1	1	932	6	2	28	549	0
9.315	1	2	932	6	3	28	549	0
9.315	1	4	932	6	4	28	549	0
9.316	1	3	932	7	1	28	549	0
9.316	1	1	932	7	2	28	549	0
9.316	1	2	932	7	3	28	549	0
9.316	1	4	932	7	4	28	549	0
9.317	1	3	932	8	1	28	549	0
9.317	1	1	932	8	2	28	549	0
9.317	1	2	932	8	3	28	549	0
9.317	1	4	932	8	4	28	549	0
9.318	1	3	932	9	1	28	549	0
9.318	1	1	932	9	2	28	549	0
9.318	1	2	932	9	3	28	549	0
9.318	1	4	932	9	4	28	549	0
9.319	1	3	932	10	1	28	549	0
9.319	1	1	932	10	2	28	549	0
9.319	1	2	932	10	3	28	549	0
9.319	1	4	932	10	4	28	549	0
9.32	1	3	933	1	1	28	549	0
9.32	1	1	933	1	2	28	549	0
9.32	1	2	933	1	3	28	549	0
9.32	1	4	933	1	4	28	549	0
9.321	1	3	933	2	1	28	549	0
9.321	1	1	933	2	2	28	549	0
9.321	1	2	933	2	3	28	549	0
9.321	1	4	933	2	4	28	549	0
9.322	1	3	933	3	1	28	549	0
9.322	1	1	933	3	2	28	549	0
9.322	1	2	933	3	3	28	549	0
9.322	1	4	933	3	4	28	549	0
9.323	1	3	933	4	1	28	549	0
9.323	1	1	933	4	2	28	549	0
9.323	1	2	933	4	3	28	549	0
9.323	1	4	933	4	4	28	549	0
9.324	1	3	933	5	1	28	549	0
9.324	1	1	933	5	2	28	549	0
9.324	1	2	933	5	3	28	549	0
9.324	1	4	933	5	4	28	549	0
9.325	1	3	933	6	1	28	549	0
9.325	1	1	933	6	2	28	549	0
9.325	1	2	933	6	3	28	549	0
9.325	1	4	933	6	4	28	549	0
9.326	1	3	933	7	1	28	549	0
9.326	1	1	933	7	2	28	549	0
9.326	1	2	933	7	3	28	549	0
9.326	1	4	933	7	4	28	549	0
9.327	1	3	933	8	1	28	549	0
9.327	1	1	933	8	2	28	549	0
9.327	1	2	933	8	3	28	549	0
9.327	1	4	933	8	4	28	549	0
9.328	1	3	933	9	1	28	549	0
9.328	1	1	933	9	2	28	549	0
9.328	1	2	933	9	3	28	549	0
9.328	1	4	933	9	4	28	549	0
9.329	1	3	933	10	1	28	549	0
9.329	1	1	933	10	2	28	549	0
9.329	1	2	933	10	3	28	549	0
9.329	1	4	933	10	4	28	549	0
9.33	1	3	934	1	1	28	549	0
9.33	1	1	934	1	2	28	549	0
9.33	1	2	934	1	3	28	549	0
9.33	1	4	934	1	4	28	549	0
9.331	1	3	934	2	1	28	549	0
9.331	1	1	934	2	2	28	549	0
9.331	1	2	934	2	3	28	549	0
9.331	1	4	934	2	4	28	549	0
9.332	1	3	934	3	1	28	549	0
9.332	1	1	934	3	2	28	549	0
9.332	1	2	934	3	3	28	549	0
9.332	1	4	934	3	4	28	549	0
9.333	1	3	934	4	1	28	549	0
9.333	1	1	934	4	2	28	549	0
9.333	1	2	934	4	3	28	549	0
9.333	1	4	934	4	4	28	549	0
9.334	1	3	934	5	1	28	549	0
9.334	1	1	934	5	2	28	549	0
9.334	1	2	934	5	3	28	549	0
9.334	1	4	934	5	4	28	549	0
9.335	1	3	934	6	1	28	549	0
9.335	1	1	934	6	2	28	549	0
9.335	1	2	934	6	3	28	549	0
9.335	1	4	934	6	4	28	549	0
9.336	1	3	934	7	1	28	549	0
9.336	1	1	934	7	2	28	549	0
9.336	1	2	934	7	3	28	549	0
9.336	1	4	934	7	4	28	549	0
9.337	1	3	934	8	1	28	549	0
9.337	1	1	934	8	2	28	549	0
9.337	1	2	934	8	3	28	549	0
9.337	1	4	934	8	4	28	549	0
9.338	1	3	934	9	1	28	549	0
9.338	1	1	934	9	2	28	549	0
9.338	1	2	934	9	3	28	549	0
9.338	1	4	934	9	4	28	549	0
9.339	1	3	934	10	1	28	549	0
9.339	1	1	934	10	2	28	549	0
9.339	1	2	934	10	3	28	549	0
9.339	1	4	934	10	4	28	549	0
9.34	1	3	935	1	1	28	549	0
9.34	1	1	935	1	2	28	549	0
9.34	1	2	935	1	3	28	549	0
9.34	1	4	935	1	4	28	549	0
9.341	1	3	935	2	1	28	549	0
9.341	1	1	935	2	2	28	549	0
9.341	1	2	935	2	3	28	549	0
9.341	1	4	935	2	4	28	549	0
9.342	1	3	935	3	1	28	549	0
9.342	1	1	935	3	2	28	549	0
9.342	1	2	935	3	3	28	549	0
9.342	1	4	935	3	4	28	549	0
9.343	1	3	935	4	1	28	549	0
9.343	1	1	935	4	2	28	549	0
9.343	1	2	935	4	3	28	549	0
9.343	1	4	935	4	4	28	549	0
9.344	1	3	935	5	1	28	549	0
9.344	1	1	935	5	2	28	549	0
9.344	1	2	935	5	3	28	549	0
9.344	1	4	935	5	4	28	549	0
9.345	1	3	935	6	1	28	549	0
9.345	1	1	935	6	2	28	549	0
9.345	1	2	935	6	3	28	549	0
9.345	1	4	935	6	4	28	549	0
9.346	1	3	935	7	1	28	549	0
9.346	1	1	935	7	2	28	549	0
9.346	1	2	935	7	3	28	549	0
9.346	1	4	935	7	4	28	549	0
9.347	1	3	935	8	1	28	549	0
9.347	1	1	935	8	2	28	549	0
9.347	1	2	935	8	3	28	549	0
9.347	1	4	935	8	4	28	549	0
9.348	1	3	935	9	1	28	549	0
9.348	1	1	935	9	2	28	549	0
9.348	1	2	935	9	3	28	549	0
9.348	1	4	935	9	4	28	549	0
9.349	1	3	935	10	1	28	549	0
9.349	1	1	935	10	2	28	549	0
9.349	1	2	935	10	3	28	549	0
9.349	1	4	935	10	4	28	549	0
9.35	1	3	936	1	1	28	549	0
9.35	1	1	936	1	2	28	549	0
9.35	1	2	936	1	3	28	549	0
9.35	1	4	936	1	4	28	549	0
9.351	1	3	936	2	1	28	549	0
9.351	1	1	936	2	2	28	549	0
9.351	1	2	936	2	3	28	549	0
9.351	1	4	936	2	4	28	549	0
9.352	1	3	936	3	1	28	549	0
9.352	1	1	936	3	2	28	549	0
9.352	1	2	936	3	3	28	549	0
9.352	1	4	936	3	4	28	549	0
9.353	1	3	936	4	1	28	549	0
9.353	1	1	936	4	2	28	549	0
9.353	1	2	936	4	3	28	549	0
9.353	1	4	936	4	4	28	549	0
9.354	1	3	936	5	1	28	549	0
9.354	1	1	936	5	2	28	549	0
9.354	1	2	936	5	3	28	549	0
9.354	1	4	936	5	4	28	549	0
9.355	1	3	936	6	1	28	549	0
9.355	1	1	936	6	2	28	549	0
9.355	1	2	936	6	3	28	549	0
9.355	1	4	936	6	4	28	549	0
9.356	1	3	936	7	1	28	549	0
9.356	1	1	936	7	2	28	549	0
9.356	1	2	936	7	3	28	549	0
9.356	1	4	936	7	4	28	549	0
9.357	1	3	936	8	1	28	549	0
9.357	1	1	936	8	2	28	549	0
9.357	1	2	936	8	3	28	549	0
9.357	1	4	936	8	4	28	549	0
9.358	1	3	936	9	1	28	549	0
9.358	1	1	936	9	2	28	549	0
9.358	1	2	936	9	3	28	549	0
9.358	1	4	936	9	4	28	549	0
9.359	1	3	936	10	1	28	549	0
9.359	1	1	936	10	2	28	549	0
9.359	1	2	936	10	3	28	549	0
9.359	1	4	936	10	4	28	549	0
9.36	1	3	937	1	1	28	549	0
9.36	1	1	937	1	2	28	549	0
9.36	1	2	937	1	3	28	549	0
9.36	1	4	937	1	4	28	549	0
9.361	1	3	937	2	1	28	549	0
9.361	1	1	937	2	2	28	549	0
9.361	1	2	937	2	3	28	549	0
9.361	1	4	937	2	4	28	549	0
9.362	1	3	937	3	1	28	549	0
9.362	1	1	937	3	2	28	549	0
9.362	1	2	937	3	3	28	549	0
9.362	1	4	937	3	4	28	549	0
9.363	1	3	937	4	1	28	549	0
9.363	1	1	937	4	2	28	549	0
9.363	1	2	937	4	3	28	549	0
9.363	1	4	937	4	4	28	549	0
9.364	1	3	937	5	1	28	549	0
9.364	1	1	937	5	2	28	549	0
9.364	1	2	937	5	3	28	549	0
9.364	1	4	937	5	4	28	549	0
9.365	1	3	937	6	1	28	549	0
9.365	1	1	937	6	2	28	549	0
9.365	1	2	937	6	3	28	549	0
9.365	1	4	937	6	4	28	549	0
9.366	1	3	937	7	1	28	549	0
9.366	1	1	937	7	2	28	549	0
9.366	1	2	937	7	3	28	549	0
9.366	1	4	937	7	4	28	549	0
9.367	1	3	937	8	1	28	549	0
9.367	1	1	937	8	2	28	549	0
9.367	1	2	937	8	3	28	549	0
9.367	1	4	937	8	4	28	549	0
9.368	1	3	937	9	1	28	549	0
9.368	1	1	937	9	2	28	549	0
9.368	1	2	937	9	3	28	549	0
9.368	1	4	937	9	4	28	549	0
9.369	1	3	937	10	1	28	549	0
9.369	1	1	937	10	2	28	549	0
9.369	1	2	937	10	3	28	549	0
9.369	1	4	937	10	4	28	549	0
9.37	1	3	938	1	1	28	549	0
9.37	1	1	938	1	2	28	549	0
9.37	1	2	938	1	3	28	549	0
9.37	1	4	938	1	4	28	549	0
9.371	1	3	938	2	1	28	549	0
9.371	1	1	938	2	2	28	549	0
9.371	1	2	938	2	3	28	549	0
9.371	1	4	938	2	4	28	549	0
9.372	1	3	938	3	1	28	549	0
9.372	1	1	938	3	2	28	549	0
9.372	1	2	938	3	3	28	549	0
9.372	1	4	938	3	4	28	549	0
9.373	1	3	938	4	1	28	549	0
9.373	1	1	938	4	2	28	549	0
9.373	1	2	938	4	3	28	549	0
9.373	1	4	938	4	4	28	549	0
9.374	1	3	938	5	1	28	549	0
9.374	1	1	938	5	2	28	549	0
9.374	1	2	938	5	3	28	549	0
9.374	1	4	938	5	4	28	549	0
9.375	1	3	938	6	1	28	549	0
9.375	1	1	938	6	2	28	549	0
9.375	1	2	938	6	3	28	549	0
9.375	1	4	938	6	4	28	549	0
9.376	1	3	938	7	1	28	549	0
9.376	1	1	938	7	2	28	549	0
9.376	1	2	938	7	3	28	549	0
9.376	1	4	938	7	4	28	549	0
9.377	1	3	938	8	1	28	549	0
9.377	1	1	938	8	2	28	549	0
9.377	1	2	938	8	3	28	549	0
9.377	1	4	938	8	4	28	549	0
9.378	1	3	938	9	1	28	549	0
9.378	1	1	938	9	2	28	549	0
9.378	1	2	938	9	3	28	549	0
9.378	1	4	938	9	4	28	549	0
9.379	1	3	938	10	1	28	549	0
9.379	1	1	938	10	2	28	549	0
9.379	1	2	938	10	3	28	549	0
9.379	1	4	938	10	4	28	549	0
9.38	1	3	939	1	1	28	549	0
9.38	1	1	939	1	2	28	549	0
9.38	1	2	939	1	3	28	549	0
9.38	1	4	939	1	4	28	549	0
9.381	1	3	939	2	1	28	549	0
9.381	1	1	939	2	2	28	549	0
9.381	1	2	939	2	3	28	549	0
9.381	1	4	939	2	4	28	549	0
9.382	1	3	939	3	1	28	549	0
9.382	1	1	939	3	2	28	549	0
9.382	1	2	939	3	3	28	549	0
9.382	1	4	939	3	4	28	549	0
9.383	1	3	939	4	1	28	549	0
9.383	1	1	939	4	2	28	549	0
9.383	1	2	939	4	3	28	549	0
9.383	1	4	939	4	4	28	549	0
9.384	1	3	939	5	1	28	549	0
9.384	1	1	939	5	2	28	549	0
9.384	1	2	939	5	3	28	549	0
9.384	1	4	939	5	4	28	549	0
9.385	1	3	939	6	1	28	549	0
9.385	1	1	939	6	2	28	549	0
9.385	1	2	939	6	3	28	549	0
9.385	1	4	939	6	4	28	549	0
9.386	1	3	939	7	1	28	549	0
9.386	1	1	939	7	2	28	549	0
9.386	1	2	939	7	3	28	549	0
9.386	1	4	939	7	4	28	549	0
9.387	1	3	939	8	1	28	549	0
9.387	1	1	939	8	2	28	549	0
9.387	1	2	939	8	3	28	549	0
9.387	1	4	939	8	4	28	549	0
9.388	1	3	939	9	1	28	549	0
9.388	1	1	939	9	2	28	549	0
9.388	1	2	939	9	3	28	549	0
9.388	1	4	939	9	4	28	549	0
9.389	1	3	939	10	1	28	549	0
9.389	1	1	939	10	2	28	549	0
9.389	1	2	939	10	3	28	549	0
9.389	1	4	939	10	4	28	549	0
9.39	1	3	940	1	1	28	549	0
9.39	1	1	940	1	2	28	549	0
9.39	1	2	940	1	3	28	549	0
9.39	1	4	940	1	4	28	549	0
9.391	1	3	940	2	1	28	549	0
9.391	1	1	940	2	2	28	549	0
9.391	1	2	940	2	3	28	549	0
9.391	1	4	940	2	4	28	549	0
9.392	1	3	940	3	1	28	549	0
9.392	1	1	940	3	2	28	549	0
9.392	1	2	940	3	3	28	549	0
9.392	1	4	940	3	4	28	549	0
9.393	1	3	940	4	1	28	549	0
9.393	1	1	940	4	2	28	549	0
9.393	1	2	940	4	3	28	549	0
9.393	1	4	940	4	4	28	549	0
9.394	1	3	940	5	1	28	549	0
9.394	1	1	940	5	2	28	549	0
9.394	1	2	940	5	3	28	549	0
9.394	1	4	940	5	4	28	549	0
9.395	1	3	940	6	1	28	549	0
9.395	1	1	940	6	2	28	549	0
9.395	1	2	940	6	3	28	549	0
9.395	1	4	940	6	4	28	549	0
9.396	1	3	940	7	1	28	549	0
9.396	1	1	940	7	2	28	549	0
9.396	1	2	940	7	3	28	549	0
9.396	1	4	940	7	4	28	549	0
9.397	1	3	940	8	1	28	549	0
9.397	1	1	940	8	2	28	549	0
9.397	1	2	940	8	3	28	549	0
9.397	1	4	940	8	4	28	549	0
9.398	1	3	940	9	1	28	549	0
9.398	1	1	940	9	2	28	549	0
9.398	1	2	940	9	3	28	549	0
9.398	1	4	940	9	4	28	549	0
9.399	1	3	940	10	1	28	549	0
9.399	1	1	940	10	2	28	549	0
9.399	1	2	940	10	3	28	549	0
9.399	1	4	940	10	4	28	549	0
9.4	1	3	941	1	1	28	549	0
9.4	1	1	941	1	2	28	549	0
9.4	1	2	941	1	3	28	549	0
9.4	1	4	941	1	4	28	549	0
9.401	1	3	941	2	1	28	549	0
9.401	1	1	941	2	2	28	549	0
9.401	1	2	941	2	3	28	549	0
9.401	1	4	941	2	4	28	549	0
9.402	1	3	941	3	1	28	549	0
9.402	1	1	941	3	2	28	549	0
9.402	1	2	941	3	3	28	549	0
9.402	1	4	941	3	4	28	549	0
