% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
8.228	1	4	823	9	4	28	2196	0	0	0
8.229	1	3	823	10	1	28	2196	0	0	0
8.23	1	1	824	1	2	28	2196	0	0	0
8.231	1	2	824	2	3	28	2196	0	0	0
8.232	1	4	824	3	4	28	2196	0	0	0
8.233	1	3	824	4	1	28	2196	0	0	0
8.234	1	1	824	5	2	28	2196	0	0	0
8.235	1	2	824	6	3	28	2196	0	0	0
8.236	1	4	824	7	4	28	2196	0	0	0
8.237	1	3	824	8	1	28	2196	0	0	0
8.238	1	1	824	9	2	28	2196	0	0	0
8.239	1	2	824	10	3	28	2196	0	0	0
8.24	1	4	825	1	4	28	2196	0	0	0
8.241	1	3	825	2	1	28	2196	0	0	0
8.242	1	1	825	3	2	28	2196	0	0	0
8.243	1	2	825	4	3	28	2196	0	0	0
8.244	1	4	825	5	4	28	2196	0	0	0
8.245	1	3	825	6	1	28	2196	0	0	0
8.246	1	1	825	7	2	28	2196	0	0	0
8.247	1	2	825	8	3	28	2196	0	0	0
8.248	1	4	825	9	4	28	2196	0	0	0
8.249	1	3	825	10	1	28	2196	0	0	0
8.25	1	1	826	1	2	28	2196	0	0	0
8.251	1	2	826	2	3	28	2196	0	0	0
8.252	1	4	826	3	4	28	2196	0	0	0
8.253	1	3	826	4	1	28	2196	0	0	0
8.254	1	1	826	5	2	28	2196	0	0	0
8.255	1	2	826	6	3	28	2196	0	0	0
8.256	1	4	826	7	4	28	2196	0	0	0
8.257	1	3	826	8	1	28	2196	0	0	0
8.258	1	1	826	9	2	28	2196	0	0	0
8.259	1	2	826	10	3	28	2196	0	0	0
8.26	1	4	827	1	4	28	2196	0	0	0
8.261	1	3	827	2	1	28	2196	0	0	0
8.262	1	1	827	3	2	28	2196	0	0	0
8.263	1	2	827	4	3	28	2196	0	0	0
8.264	1	4	827	5	4	28	2196	0	0	0
8.265	1	3	827	6	1	28	2196	0	0	0
8.266	1	1	827	7	2	28	2196	0	0	0
8.267	1	2	827	8	3	28	2196	0	0	0
8.268	1	4	827	9	4	28	2196	0	0	0
8.269	1	3	827	10	1	28	2196	0	0	0
8.27	1	1	828	1	2	28	2196	0	0	0
8.271	1	2	828	2	3	28	2196	0	0	0
8.272	1	4	828	3	4	28	2196	0	0	0
8.273	1	3	828	4	1	28	2196	0	0	0
8.274	1	1	828	5	2	28	2196	0	0	0
8.275	1	2	828	6	3	28	2196	0	0	0
8.276	1	4	828	7	4	28	2196	0	0	0
8.277	1	3	828	8	1	28	2196	0	0	0
8.278	1	1	828	9	2	28	2196	0	0	0
8.279	1	2	828	10	3	28	2196	0	0	0
8.28	1	4	829	1	4	28	2196	0	0	0
8.281	1	3	829	2	1	28	2196	0	0	0
8.282	1	1	829	3	2	28	2196	0	0	0
8.283	1	2	829	4	3	28	2196	0	0	0
8.284	1	4	829	5	4	28	2196	0	0	0
8.285	1	3	829	6	1	28	2196	0	0	0
8.286	1	1	829	7	2	28	2196	0	0	0
8.287	1	2	829	8	3	28	2196	0	0	0
8.288	1	4	829	9	4	28	2196	0	0	0
8.289	1	3	829	10	1	28	2196	0	0	0
8.29	1	1	830	1	2	28	2196	0	0	0
8.291	1	2	830	2	3	28	2196	0	0	0
8.292	1	4	830	3	4	28	2196	0	0	0
8.293	1	3	830	4	1	28	2196	0	0	0
8.294	1	1	830	5	2	28	2196	0	0	0
8.295	1	2	830	6	3	28	2196	0	0	0
8.296	1	4	830	7	4	28	2196	0	0	0
8.297	1	3	830	8	1	28	2196	0	0	0
8.298	1	1	830	9	2	28	2196	0	0	0
8.299	1	2	830	10	3	28	2196	0	0	0
8.3	1	4	831	1	4	28	2196	0	0	0
8.301	1	3	831	2	1	28	2196	0	0	0
8.302	1	1	831	3	2	28	2196	0	0	0
8.303	1	2	831	4	3	28	2196	0	0	0
8.304	1	4	831	5	4	28	2196	0	0	0
8.305	1	3	831	6	1	28	2196	0	0	0
8.306	1	1	831	7	2	28	2196	0	0	0
8.307	1	2	831	8	3	28	2196	0	0	0
8.308	1	4	831	9	4	28	2196	0	0	0
8.309	1	3	831	10	1	28	2196	0	0	0
8.31	1	1	832	1	2	28	2196	0	0	0
8.311	1	2	832	2	3	28	2196	0	0	0
8.312	1	4	832	3	4	28	2196	0	0	0
8.313	1	3	832	4	1	28	2196	0	0	0
8.314	1	1	832	5	2	28	2196	0	0	0
8.315	1	2	832	6	3	28	2196	0	0	0
8.316	1	4	832	7	4	28	2196	0	0	0
8.317	1	3	832	8	1	28	2196	0	0	0
8.318	1	1	832	9	2	28	2196	0	0	0
8.319	1	2	832	10	3	28	2196	0	0	0
8.32	1	4	833	1	4	28	2196	0	0	0
8.321	1	3	833	2	1	28	2196	0	0	0
8.322	1	1	833	3	2	28	2196	0	0	0
8.323	1	2	833	4	3	28	2196	0	0	0
8.324	1	4	833	5	4	28	2196	0	0	0
8.325	1	3	833	6	1	28	2196	0	0	0
8.326	1	1	833	7	2	28	2196	0	0	0
8.327	1	2	833	8	3	28	2196	0	0	0
8.328	1	4	833	9	4	28	2196	0	0	0
8.329	1	3	833	10	1	28	2196	0	0	0
8.33	1	1	834	1	2	28	2196	0	0	0
8.331	1	2	834	2	3	28	2196	0	0	0
8.332	1	4	834	3	4	28	2196	0	0	0
8.333	1	3	834	4	1	28	2196	0	0	0
8.334	1	1	834	5	2	28	2196	0	0	0
8.335	1	2	834	6	3	28	2196	0	0	0
8.336	1	4	834	7	4	28	2196	0	0	0
8.337	1	3	834	8	1	28	2196	0	0	0
8.338	1	1	834	9	2	28	2196	0	0	0
8.339	1	2	834	10	3	28	2196	0	0	0
8.34	1	4	835	1	4	28	2196	0	0	0
8.341	1	3	835	2	1	28	2196	0	0	0
8.342	1	1	835	3	2	28	2196	0	0	0
8.343	1	2	835	4	3	28	2196	0	0	0
8.344	1	4	835	5	4	28	2196	0	0	0
8.345	1	3	835	6	1	28	2196	0	0	0
8.346	1	1	835	7	2	28	2196	0	0	0
8.347	1	2	835	8	3	28	2196	0	0	0
8.348	1	4	835	9	4	28	2196	0	0	0
8.349	1	3	835	10	1	28	2196	0	0	0
8.35	1	1	836	1	2	28	2196	0	0	0
8.351	1	2	836	2	3	28	2196	0	0	0
8.352	1	4	836	3	4	28	2196	0	0	0
8.353	1	3	836	4	1	28	2196	0	0	0
8.354	1	1	836	5	2	28	2196	0	0	0
8.355	1	2	836	6	3	28	2196	0	0	0
8.356	1	4	836	7	4	28	2196	0	0	0
8.357	1	3	836	8	1	28	2196	0	0	0
8.358	1	1	836	9	2	28	2196	0	0	0
8.359	1	2	836	10	3	28	2196	0	0	0
8.36	1	4	837	1	4	28	2196	0	0	0
8.361	1	3	837	2	1	28	2196	0	0	0
8.362	1	1	837	3	2	28	2196	0	0	0
8.363	1	2	837	4	3	28	2196	0	0	0
8.364	1	4	837	5	4	28	2196	0	0	0
8.365	1	3	837	6	1	28	2196	0	0	0
8.366	1	1	837	7	2	28	2196	0	0	0
8.367	1	2	837	8	3	28	2196	0	0	0
8.368	1	4	837	9	4	28	2196	0	0	0
8.369	1	3	837	10	1	28	2196	0	0	0
8.37	1	1	838	1	2	28	2196	0	0	0
8.371	1	2	838	2	3	28	2196	0	0	0
8.372	1	4	838	3	4	28	2196	0	0	0
8.373	1	3	838	4	1	28	2196	0	0	0
8.374	1	1	838	5	2	28	2196	0	0	0
8.375	1	2	838	6	3	28	2196	0	0	0
8.376	1	4	838	7	4	28	2196	0	0	0
8.377	1	3	838	8	1	28	2196	0	0	0
8.378	1	1	838	9	2	28	2196	0	0	0
8.379	1	2	838	10	3	28	2196	0	0	0
8.38	1	4	839	1	4	28	2196	0	0	0
8.381	1	3	839	2	1	28	2196	0	0	0
8.382	1	1	839	3	2	28	2196	0	0	0
8.383	1	2	839	4	3	28	2196	0	0	0
8.384	1	4	839	5	4	28	2196	0	0	0
8.385	1	3	839	6	1	28	2196	0	0	0
8.386	1	1	839	7	2	28	2196	0	0	0
8.387	1	2	839	8	3	28	2196	0	0	0
8.388	1	4	839	9	4	28	2196	0	0	0
8.389	1	3	839	10	1	28	2196	0	0	0
8.39	1	1	840	1	2	28	2196	0	0	0
8.391	1	2	840	2	3	28	2196	0	0	0
8.392	1	4	840	3	4	28	2196	0	0	0
8.393	1	3	840	4	1	28	2196	0	0	0
8.394	1	1	840	5	2	28	2196	0	0	0
8.395	1	2	840	6	3	28	2196	0	0	0
8.396	1	4	840	7	4	28	2196	0	0	0
8.397	1	3	840	8	1	28	2196	0	0	0
8.398	1	1	840	9	2	28	2196	0	0	0
8.399	1	2	840	10	3	28	2196	0	0	0
8.4	1	4	841	1	4	28	2196	0	0	0
8.401	1	3	841	2	1	28	2196	0	0	0
8.402	1	1	841	3	2	28	2196	0	0	0
8.403	1	2	841	4	3	28	2196	0	0	0
8.404	1	4	841	5	4	28	2196	0	0	0
8.405	1	3	841	6	1	28	2196	0	0	0
8.406	1	1	841	7	2	28	2196	0	0	0
8.407	1	2	841	8	3	28	2196	0	0	0
8.408	1	4	841	9	4	28	2196	0	0	0
8.409	1	3	841	10	1	28	2196	0	0	0
8.41	1	1	842	1	2	28	2196	0	0	0
8.411	1	2	842	2	3	28	2196	0	0	0
8.412	1	4	842	3	4	28	2196	0	0	0
8.413	1	3	842	4	1	28	2196	0	0	0
8.414	1	1	842	5	2	28	2196	0	0	0
8.415	1	2	842	6	3	28	2196	0	0	0
8.416	1	4	842	7	4	28	2196	0	0	0
8.417	1	3	842	8	1	28	2196	0	0	0
8.418	1	1	842	9	2	28	2196	0	0	0
8.419	1	2	842	10	3	28	2196	0	0	0
8.42	1	4	843	1	4	28	2196	0	0	0
8.421	1	3	843	2	1	28	2196	0	0	0
8.422	1	1	843	3	2	28	2196	0	0	0
8.423	1	2	843	4	3	28	2196	0	0	0
8.424	1	4	843	5	4	28	2196	0	0	0
8.425	1	3	843	6	1	28	2196	0	0	0
8.426	1	1	843	7	2	28	2196	0	0	0
8.427	1	2	843	8	3	28	2196	0	0	0
8.428	1	4	843	9	4	28	2196	0	0	0
8.429	1	3	843	10	1	28	2196	0	0	0
8.43	1	1	844	1	2	28	2196	0	0	0
8.431	1	2	844	2	3	28	2196	0	0	0
8.432	1	4	844	3	4	28	2196	0	0	0
8.433	1	3	844	4	1	28	2196	0	0	0
8.434	1	1	844	5	2	28	2196	0	0	0
8.435	1	2	844	6	3	28	2196	0	0	0
8.436	1	4	844	7	4	28	2196	0	0	0
8.437	1	3	844	8	1	28	2196	0	0	0
8.438	1	1	844	9	2	28	2196	0	0	0
8.439	1	2	844	10	3	28	2196	0	0	0
8.44	1	4	845	1	4	28	2196	0	0	0
8.441	1	3	845	2	1	28	2196	0	0	0
8.442	1	1	845	3	2	28	2196	0	0	0
8.443	1	2	845	4	3	28	2196	0	0	0
8.444	1	4	845	5	4	28	2196	0	0	0
8.445	1	3	845	6	1	28	2196	0	0	0
8.446	1	1	845	7	2	28	2196	0	0	0
8.447	1	2	845	8	3	28	2196	0	0	0
8.448	1	4	845	9	4	28	2196	0	0	0
8.449	1	3	845	10	1	28	2196	0	0	0
8.45	1	1	846	1	2	28	2196	0	0	0
8.451	1	2	846	2	3	28	2196	0	0	0
8.452	1	4	846	3	4	28	2196	0	0	0
8.453	1	3	846	4	1	28	2196	0	0	0
8.454	1	1	846	5	2	28	2196	0	0	0
8.455	1	2	846	6	3	28	2196	0	0	0
8.456	1	4	846	7	4	28	2196	0	0	0
8.457	1	3	846	8	1	28	2196	0	0	0
8.458	1	1	846	9	2	28	2196	0	0	0
8.459	1	2	846	10	3	28	2196	0	0	0
8.46	1	4	847	1	4	28	2196	0	0	0
8.461	1	3	847	2	1	28	2196	0	0	0
8.462	1	1	847	3	2	28	2196	0	0	0
8.463	1	2	847	4	3	28	2196	0	0	0
8.464	1	4	847	5	4	28	2196	0	0	0
8.465	1	3	847	6	1	28	2196	0	0	0
8.466	1	1	847	7	2	28	2196	0	0	0
8.467	1	2	847	8	3	28	2196	0	0	0
8.468	1	4	847	9	4	28	2196	0	0	0
8.469	1	3	847	10	1	28	2196	0	0	0
8.47	1	1	848	1	2	28	2196	0	0	0
8.471	1	2	848	2	3	28	2196	0	0	0
8.472	1	4	848	3	4	28	2196	0	0	0
8.473	1	3	848	4	1	28	2196	0	0	0
8.474	1	1	848	5	2	28	2196	0	0	0
8.475	1	2	848	6	3	28	2196	0	0	0
8.476	1	4	848	7	4	28	2196	0	0	0
8.477	1	3	848	8	1	28	2196	0	0	0
8.478	1	1	848	9	2	28	2196	0	0	0
8.479	1	2	848	10	3	28	2196	0	0	0
8.48	1	4	849	1	4	28	2196	0	0	0
8.481	1	3	849	2	1	28	2196	0	0	0
8.482	1	1	849	3	2	28	2196	0	0	0
8.483	1	2	849	4	3	28	2196	0	0	0
8.484	1	4	849	5	4	28	2196	0	0	0
8.485	1	3	849	6	1	28	2196	0	0	0
8.486	1	1	849	7	2	28	2196	0	0	0
8.487	1	2	849	8	3	28	2196	0	0	0
8.488	1	4	849	9	4	28	2196	0	0	0
8.489	1	3	849	10	1	28	2196	0	0	0
8.49	1	1	850	1	2	28	2196	0	0	0
8.491	1	2	850	2	3	28	2196	0	0	0
8.492	1	4	850	3	4	28	2196	0	0	0
8.493	1	3	850	4	1	28	2196	0	0	0
8.494	1	1	850	5	2	28	2196	0	0	0
8.495	1	2	850	6	3	28	2196	0	0	0
8.496	1	4	850	7	4	28	2196	0	0	0
8.497	1	3	850	8	1	28	2196	0	0	0
8.498	1	1	850	9	2	28	2196	0	0	0
8.499	1	2	850	10	3	28	2196	0	0	0
8.5	1	4	851	1	4	28	2196	0	0	0
8.501	1	3	851	2	1	28	2196	0	0	0
8.502	1	1	851	3	2	28	2196	0	0	0
8.503	1	2	851	4	3	28	2196	0	0	0
8.504	1	4	851	5	4	28	2196	0	0	0
8.505	1	3	851	6	1	28	2196	0	0	0
8.506	1	1	851	7	2	28	2196	0	0	0
8.507	1	2	851	8	3	28	2196	0	0	0
8.508	1	4	851	9	4	28	2196	0	0	0
8.509	1	3	851	10	1	28	2196	0	0	0
8.51	1	1	852	1	2	28	2196	0	0	0
8.511	1	2	852	2	3	28	2196	0	0	0
8.512	1	4	852	3	4	28	2196	0	0	0
8.513	1	3	852	4	1	28	2196	0	0	0
8.514	1	1	852	5	2	28	2196	0	0	0
8.515	1	2	852	6	3	28	2196	0	0	0
8.516	1	4	852	7	4	28	2196	0	0	0
8.517	1	3	852	8	1	28	2196	0	0	0
8.518	1	1	852	9	2	28	2196	0	0	0
8.519	1	2	852	10	3	28	2196	0	0	0
8.52	1	4	853	1	4	28	2196	0	0	0
8.521	1	3	853	2	1	28	2196	0	0	0
8.522	1	1	853	3	2	28	2196	0	0	0
8.523	1	2	853	4	3	28	2196	0	0	0
8.524	1	4	853	5	4	28	2196	0	0	0
8.525	1	3	853	6	1	28	2196	0	0	0
8.526	1	1	853	7	2	28	2196	0	0	0
8.527	1	2	853	8	3	28	2196	0	0	0
8.528	1	4	853	9	4	28	2196	0	0	0
8.529	1	3	853	10	1	28	2196	0	0	0
8.53	1	1	854	1	2	28	2196	0	0	0
8.531	1	2	854	2	3	28	2196	0	0	0
8.532	1	4	854	3	4	28	2196	0	0	0
8.533	1	3	854	4	1	28	2196	0	0	0
8.534	1	1	854	5	2	28	2196	0	0	0
8.535	1	2	854	6	3	28	2196	0	0	0
8.536	1	4	854	7	4	28	2196	0	0	0
8.537	1	3	854	8	1	28	2196	0	0	0
8.538	1	1	854	9	2	28	2196	0	0	0
8.539	1	2	854	10	3	28	2196	0	0	0
8.54	1	4	855	1	4	28	2196	0	0	0
8.541	1	3	855	2	1	28	2196	0	0	0
8.542	1	1	855	3	2	28	2196	0	0	0
8.543	1	2	855	4	3	28	2196	0	0	0
8.544	1	4	855	5	4	28	2196	0	0	0
8.545	1	3	855	6	1	28	2196	0	0	0
8.546	1	1	855	7	2	28	2196	0	0	0
8.547	1	2	855	8	3	28	2196	0	0	0
8.548	1	4	855	9	4	28	2196	0	0	0
8.549	1	3	855	10	1	28	2196	0	0	0
8.55	1	1	856	1	2	28	2196	0	0	0
8.551	1	2	856	2	3	28	2196	0	0	0
8.552	1	4	856	3	4	28	2196	0	0	0
8.553	1	3	856	4	1	28	2196	0	0	0
8.554	1	1	856	5	2	28	2196	0	0	0
8.555	1	2	856	6	3	28	2196	0	0	0
8.556	1	4	856	7	4	28	2196	0	0	0
8.557	1	3	856	8	1	28	2196	0	0	0
8.558	1	1	856	9	2	28	2196	0	0	0
8.559	1	2	856	10	3	28	2196	0	0	0
8.56	1	4	857	1	4	28	2196	0	0	0
8.561	1	3	857	2	1	28	2196	0	0	0
8.562	1	1	857	3	2	28	2196	0	0	0
8.563	1	2	857	4	3	28	2196	0	0	0
8.564	1	4	857	5	4	28	2196	0	0	0
8.565	1	3	857	6	1	28	2196	0	0	0
8.566	1	1	857	7	2	28	2196	0	0	0
8.567	1	2	857	8	3	28	2196	0	0	0
8.568	1	4	857	9	4	28	2196	0	0	0
8.569	1	3	857	10	1	28	2196	0	0	0
8.57	1	1	858	1	2	28	2196	0	0	0
8.571	1	2	858	2	3	28	2196	0	0	0
8.572	1	4	858	3	4	28	2196	0	0	0
8.573	1	3	858	4	1	28	2196	0	0	0
8.574	1	1	858	5	2	28	2196	0	0	0
8.575	1	2	858	6	3	28	2196	0	0	0
8.576	1	4	858	7	4	28	2196	0	0	0
8.577	1	3	858	8	1	28	2196	0	0	0
8.578	1	1	858	9	2	28	2196	0	0	0
8.579	1	2	858	10	3	28	2196	0	0	0
8.58	1	4	859	1	4	28	2196	0	0	0
8.581	1	3	859	2	1	28	2196	0	0	0
8.582	1	1	859	3	2	28	2196	0	0	0
8.583	1	2	859	4	3	28	2196	0	0	0
8.584	1	4	859	5	4	28	2196	0	0	0
8.585	1	3	859	6	1	28	2196	0	0	0
8.586	1	1	859	7	2	28	2196	0	0	0
8.587	1	2	859	8	3	28	2196	0	0	0
8.588	1	4	859	9	4	28	2196	0	0	0
8.589	1	3	859	10	1	28	2196	0	0	0
8.59	1	1	860	1	2	28	2196	0	0	0
8.591	1	2	860	2	3	28	2196	0	0	0
8.592	1	4	860	3	4	28	2196	0	0	0
8.593	1	3	860	4	1	28	2196	0	0	0
8.594	1	1	860	5	2	28	2196	0	0	0
8.595	1	2	860	6	3	28	2196	0	0	0
8.596	1	4	860	7	4	28	2196	0	0	0
8.597	1	3	860	8	1	28	2196	0	0	0
8.598	1	1	860	9	2	28	2196	0	0	0
8.599	1	2	860	10	3	28	2196	0	0	0
8.6	1	4	861	1	4	28	2196	0	0	0
8.601	1	3	861	2	1	28	2196	0	0	0
8.602	1	1	861	3	2	28	2196	0	0	0
8.603	1	2	861	4	3	28	2196	0	0	0
8.604	1	4	861	5	4	28	2196	0	0	0
8.605	1	3	861	6	1	28	2196	0	0	0
8.606	1	1	861	7	2	28	2196	0	0	0
8.607	1	2	861	8	3	28	2196	0	0	0
8.608	1	4	861	9	4	28	2196	0	0	0
8.609	1	3	861	10	1	28	2196	0	0	0
8.61	1	1	862	1	2	28	2196	0	0	0
8.611	1	2	862	2	3	28	2196	0	0	0
8.612	1	4	862	3	4	28	2196	0	0	0
8.613	1	3	862	4	1	28	2196	0	0	0
8.614	1	1	862	5	2	28	2196	0	0	0
8.615	1	2	862	6	3	28	2196	0	0	0
8.616	1	4	862	7	4	28	2196	0	0	0
8.617	1	3	862	8	1	28	2196	0	0	0
8.618	1	1	862	9	2	28	2196	0	0	0
8.619	1	2	862	10	3	28	2196	0	0	0
8.62	1	4	863	1	4	28	2196	0	0	0
8.621	1	3	863	2	1	28	2196	0	0	0
8.622	1	1	863	3	2	28	2196	0	0	0
8.623	1	2	863	4	3	28	2196	0	0	0
8.624	1	4	863	5	4	28	2196	0	0	0
8.625	1	3	863	6	1	28	2196	0	0	0
8.626	1	1	863	7	2	28	2196	0	0	0
8.627	1	2	863	8	3	28	2196	0	0	0
8.628	1	4	863	9	4	28	2196	0	0	0
8.629	1	3	863	10	1	28	2196	0	0	0
8.63	1	1	864	1	2	28	2196	0	0	0
8.631	1	2	864	2	3	28	2196	0	0	0
8.632	1	4	864	3	4	28	2196	0	0	0
8.633	1	3	864	4	1	28	2196	0	0	0
8.634	1	1	864	5	2	28	2196	0	0	0
8.635	1	2	864	6	3	28	2196	0	0	0
8.636	1	4	864	7	4	28	2196	0	0	0
8.637	1	3	864	8	1	28	2196	0	0	0
8.638	1	1	864	9	2	28	2196	0	0	0
8.639	1	2	864	10	3	28	2196	0	0	0
8.64	1	4	865	1	4	28	2196	0	0	0
8.641	1	3	865	2	1	28	2196	0	0	0
8.642	1	1	865	3	2	28	2196	0	0	0
8.643	1	2	865	4	3	28	2196	0	0	0
8.644	1	4	865	5	4	28	2196	0	0	0
8.645	1	3	865	6	1	28	2196	0	0	0
8.646	1	1	865	7	2	28	2196	0	0	0
8.647	1	2	865	8	3	28	2196	0	0	0
8.648	1	4	865	9	4	28	2196	0	0	0
8.649	1	3	865	10	1	28	2196	0	0	0
8.65	1	1	866	1	2	28	2196	0	0	0
8.651	1	2	866	2	3	28	2196	0	0	0
8.652	1	4	866	3	4	28	2196	0	0	0
8.653	1	3	866	4	1	28	2196	0	0	0
8.654	1	1	866	5	2	28	2196	0	0	0
8.655	1	2	866	6	3	28	2196	0	0	0
8.656	1	4	866	7	4	28	2196	0	0	0
8.657	1	3	866	8	1	28	2196	0	0	0
8.658	1	1	866	9	2	28	2196	0	0	0
8.659	1	2	866	10	3	28	2196	0	0	0
8.66	1	4	867	1	4	28	2196	0	0	0
8.661	1	3	867	2	1	28	2196	0	0	0
8.662	1	1	867	3	2	28	2196	0	0	0
8.663	1	2	867	4	3	28	2196	0	0	0
8.664	1	4	867	5	4	28	2196	0	0	0
8.665	1	3	867	6	1	28	2196	0	0	0
8.666	1	1	867	7	2	28	2196	0	0	0
8.667	1	2	867	8	3	28	2196	0	0	0
8.668	1	4	867	9	4	28	2196	0	0	0
8.669	1	3	867	10	1	28	2196	0	0	0
8.67	1	1	868	1	2	28	2196	0	0	0
8.671	1	2	868	2	3	28	2196	0	0	0
8.672	1	4	868	3	4	28	2196	0	0	0
8.673	1	3	868	4	1	28	2196	0	0	0
8.674	1	1	868	5	2	28	2196	0	0	0
8.675	1	2	868	6	3	28	2196	0	0	0
8.676	1	4	868	7	4	28	2196	0	0	0
8.677	1	3	868	8	1	28	2196	0	0	0
8.678	1	1	868	9	2	28	2196	0	0	0
8.679	1	2	868	10	3	28	2196	0	0	0
8.68	1	4	869	1	4	28	2196	0	0	0
8.681	1	3	869	2	1	28	2196	0	0	0
8.682	1	1	869	3	2	28	2196	0	0	0
8.683	1	2	869	4	3	28	2196	0	0	0
8.684	1	4	869	5	4	28	2196	0	0	0
8.685	1	3	869	6	1	28	2196	0	0	0
8.686	1	1	869	7	2	28	2196	0	0	0
8.687	1	2	869	8	3	28	2196	0	0	0
8.688	1	4	869	9	4	28	2196	0	0	0
8.689	1	3	869	10	1	28	2196	0	0	0
8.69	1	1	870	1	2	28	2196	0	0	0
8.691	1	2	870	2	3	28	2196	0	0	0
8.692	1	4	870	3	4	28	2196	0	0	0
8.693	1	3	870	4	1	28	2196	0	0	0
8.694	1	1	870	5	2	28	2196	0	0	0
8.695	1	2	870	6	3	28	2196	0	0	0
8.696	1	4	870	7	4	28	2196	0	0	0
8.697	1	3	870	8	1	28	2196	0	0	0
8.698	1	1	870	9	2	28	2196	0	0	0
8.699	1	2	870	10	3	28	2196	0	0	0
8.7	1	4	871	1	4	28	2196	0	0	0
8.701	1	3	871	2	1	28	2196	0	0	0
8.702	1	1	871	3	2	28	2196	0	0	0
8.703	1	2	871	4	3	28	2196	0	0	0
8.704	1	4	871	5	4	28	2196	0	0	0
8.705	1	3	871	6	1	28	2196	0	0	0
8.706	1	1	871	7	2	28	2196	0	0	0
8.707	1	2	871	8	3	28	2196	0	0	0
8.708	1	4	871	9	4	28	2196	0	0	0
8.709	1	3	871	10	1	28	2196	0	0	0
8.71	1	1	872	1	2	28	2196	0	0	0
8.711	1	2	872	2	3	28	2196	0	0	0
8.712	1	4	872	3	4	28	2196	0	0	0
8.713	1	3	872	4	1	28	2196	0	0	0
8.714	1	1	872	5	2	28	2196	0	0	0
8.715	1	2	872	6	3	28	2196	0	0	0
8.716	1	4	872	7	4	28	2196	0	0	0
8.717	1	3	872	8	1	28	2196	0	0	0
8.718	1	1	872	9	2	28	2196	0	0	0
8.719	1	2	872	10	3	28	2196	0	0	0
8.72	1	4	873	1	4	28	2196	0	0	0
8.721	1	3	873	2	1	28	2196	0	0	0
8.722	1	1	873	3	2	28	2196	0	0	0
8.723	1	2	873	4	3	28	2196	0	0	0
8.724	1	4	873	5	4	28	2196	0	0	0
8.725	1	3	873	6	1	28	2196	0	0	0
8.726	1	1	873	7	2	28	2196	0	0	0
8.727	1	2	873	8	3	28	2196	0	0	0
8.728	1	4	873	9	4	28	2196	0	0	0
8.729	1	3	873	10	1	28	2196	0	0	0
8.73	1	1	874	1	2	28	2196	0	0	0
8.731	1	2	874	2	3	28	2196	0	0	0
8.732	1	4	874	3	4	28	2196	0	0	0
8.733	1	3	874	4	1	28	2196	0	0	0
8.734	1	1	874	5	2	28	2196	0	0	0
8.735	1	2	874	6	3	28	2196	0	0	0
8.736	1	4	874	7	4	28	2196	0	0	0
8.737	1	3	874	8	1	28	2196	0	0	0
8.738	1	1	874	9	2	28	2196	0	0	0
8.739	1	2	874	10	3	28	2196	0	0	0
8.74	1	4	875	1	4	28	2196	0	0	0
8.741	1	3	875	2	1	28	2196	0	0	0
8.742	1	1	875	3	2	28	2196	0	0	0
8.743	1	2	875	4	3	28	2196	0	0	0
8.744	1	4	875	5	4	28	2196	0	0	0
8.745	1	3	875	6	1	28	2196	0	0	0
8.746	1	1	875	7	2	28	2196	0	0	0
8.747	1	2	875	8	3	28	2196	0	0	0
8.748	1	4	875	9	4	28	2196	0	0	0
8.749	1	3	875	10	1	28	2196	0	0	0
8.75	1	1	876	1	2	28	2196	0	0	0
8.751	1	2	876	2	3	28	2196	0	0	0
8.752	1	4	876	3	4	28	2196	0	0	0
8.753	1	3	876	4	1	28	2196	0	0	0
8.754	1	1	876	5	2	28	2196	0	0	0
8.755	1	2	876	6	3	28	2196	0	0	0
8.756	1	4	876	7	4	28	2196	0	0	0
8.757	1	3	876	8	1	28	2196	0	0	0
8.758	1	1	876	9	2	28	2196	0	0	0
8.759	1	2	876	10	3	28	2196	0	0	0
8.76	1	4	877	1	4	28	2196	0	0	0
8.761	1	3	877	2	1	28	2196	0	0	0
8.762	1	1	877	3	2	28	2196	0	0	0
8.763	1	2	877	4	3	28	2196	0	0	0
8.764	1	4	877	5	4	28	2196	0	0	0
8.765	1	3	877	6	1	28	2196	0	0	0
8.766	1	1	877	7	2	28	2196	0	0	0
8.767	1	2	877	8	3	28	2196	0	0	0
8.768	1	4	877	9	4	28	2196	0	0	0
8.769	1	3	877	10	1	28	2196	0	0	0
8.77	1	1	878	1	2	28	2196	0	0	0
8.771	1	2	878	2	3	28	2196	0	0	0
8.772	1	4	878	3	4	28	2196	0	0	0
8.773	1	3	878	4	1	28	2196	0	0	0
8.774	1	1	878	5	2	28	2196	0	0	0
8.775	1	2	878	6	3	28	2196	0	0	0
8.776	1	4	878	7	4	28	2196	0	0	0
8.777	1	3	878	8	1	28	2196	0	0	0
8.778	1	1	878	9	2	28	2196	0	0	0
8.779	1	2	878	10	3	28	2196	0	0	0
8.78	1	4	879	1	4	28	2196	0	0	0
8.781	1	3	879	2	1	28	2196	0	0	0
8.782	1	1	879	3	2	28	2196	0	0	0
8.783	1	2	879	4	3	28	2196	0	0	0
8.784	1	4	879	5	4	28	2196	0	0	0
